7.682365e-81,1.553688e-81,1.313775e-81,4.885912e-81,9.862983e-81,8.056612e-81,3.968023e-81,2.045530e-81,6.087038e-85,0.000000e+00
1.553688e-81,5.215756e-80,1.395088e-80,3.801569e-80,6.119937e-80,6.149215e-80,3.965776e-80,1.789093e-80,2.823887e-83,0.000000e+00
1.313775e-81,1.395088e-80,1.241314e-79,5.581171e-80,9.516956e-80,1.138998e-79,5.083207e-80,3.542572e-80,7.268762e-83,0.000000e+00
4.885912e-81,3.801569e-80,5.581171e-80,3.553174e-79,2.489204e-79,2.683892e-79,1.633863e-79,7.775741e-80,1.626066e-82,0.000000e+00
9.862983e-81,6.119937e-80,9.516956e-80,2.489204e-79,9.133117e-79,4.982678e-79,2.694661e-79,1.180911e-79,2.314675e-82,0.000000e+00
8.056612e-81,6.149215e-80,1.138998e-79,2.683892e-79,4.982678e-79,1.452911e-78,3.715296e-79,1.345243e-79,3.453844e-82,0.000000e+00
3.968023e-81,3.965776e-80,5.083207e-80,1.633863e-79,2.694661e-79,3.715296e-79,1.237835e-78,1.033692e-79,2.907950e-82,0.000000e+00
2.045530e-81,1.789093e-80,3.542572e-80,7.775741e-80,1.180911e-79,1.345243e-79,1.033692e-79,2.029873e-79,1.729850e-82,0.000000e+00
6.087038e-85,2.823887e-83,7.268762e-83,1.626066e-82,2.314675e-82,3.453844e-82,2.907950e-82,1.729850e-82,5.161394e-82,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
