3.172031e-81,9.741650e-81,1.713326e-80,1.937833e-80,1.273273e-80,7.311696e-81,1.361277e-81
9.741650e-81,3.339240e-80,5.859587e-80,6.608577e-80,4.331090e-80,2.590953e-80,5.020831e-81
1.713326e-80,5.859587e-80,1.086628e-79,1.256261e-79,8.456999e-80,5.338473e-80,1.034329e-80
1.937833e-80,6.608577e-80,1.256261e-79,1.712388e-79,1.223469e-79,7.516621e-80,1.333681e-80
1.273273e-80,4.331090e-80,8.456999e-80,1.223469e-79,9.646162e-80,6.064072e-80,1.024513e-80
7.311696e-81,2.590953e-80,5.338473e-80,7.516621e-80,6.064072e-80,4.732728e-80,8.782347e-81
1.361277e-81,5.020831e-81,1.034329e-80,1.333681e-80,1.024513e-80,8.782347e-81,2.045158e-81
