6.758574e-78,4.737976e-79,7.946760e-79,1.784249e-78,1.043017e-78
4.737976e-79,8.308690e-79,3.637980e-79,4.519659e-79,4.028347e-79
7.946760e-79,3.637980e-79,9.823485e-79,7.910905e-79,5.789863e-79
1.784249e-78,4.519659e-79,7.910905e-79,2.785611e-78,1.140030e-78
1.043017e-78,4.028347e-79,5.789863e-79,1.140030e-78,2.351472e-78
