0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,1.149403e-82,7.786941e-84,6.910014e-84,1.273291e-82,-2.575810e-83,-9.149150e-83,1.370781e-82,-7.698893e-83,-1.002718e-83,-5.365512e-85,0.000000e+00
0.000000e+00,7.786941e-84,1.174365e-80,8.545688e-81,4.337912e-81,5.735624e-81,8.737283e-81,9.322547e-81,8.797151e-81,9.070914e-82,4.783021e-83,0.000000e+00
0.000000e+00,6.910014e-84,8.545688e-81,1.138467e-79,2.264176e-80,4.384353e-80,5.413020e-80,4.939506e-80,3.822018e-80,3.292811e-81,1.937157e-82,0.000000e+00
0.000000e+00,1.273291e-82,4.337912e-81,2.264176e-80,1.722242e-79,1.726477e-80,3.756532e-80,8.022089e-80,3.826989e-80,1.916602e-81,2.558508e-82,0.000000e+00
0.000000e+00,-2.575810e-83,5.735624e-81,4.384353e-80,1.726477e-80,2.223135e-79,9.094288e-80,1.138366e-79,1.084845e-79,7.664076e-81,5.986229e-82,0.000000e+00
0.000000e+00,-9.149150e-83,8.737283e-81,5.413020e-80,3.756532e-80,9.094288e-80,2.932802e-79,1.764812e-79,1.332393e-79,8.373235e-81,7.389589e-82,0.000000e+00
0.000000e+00,1.370781e-82,9.322547e-81,4.939506e-80,8.022089e-80,1.138366e-79,1.764812e-79,7.106283e-79,2.371489e-79,1.128661e-80,1.140630e-81,0.000000e+00
0.000000e+00,-7.698893e-83,8.797151e-81,3.822018e-80,3.826989e-80,1.084845e-79,1.332393e-79,2.371489e-79,5.240120e-79,2.060515e-80,1.454522e-81,0.000000e+00
0.000000e+00,-1.002718e-83,9.070914e-82,3.292811e-81,1.916602e-81,7.664076e-81,8.373235e-81,1.128661e-80,2.060515e-80,1.101559e-80,1.373421e-82,0.000000e+00
0.000000e+00,-5.365512e-85,4.783021e-83,1.937157e-82,2.558508e-82,5.986229e-82,7.389589e-82,1.140630e-81,1.454522e-81,1.373421e-82,1.344836e-82,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
