1.443891e-79,1.026550e-79,6.951366e-80,3.125421e-80,5.574319e-81,1.239398e-82
1.026550e-79,9.791520e-80,7.539498e-80,3.210482e-80,5.874621e-81,1.377243e-82
6.951366e-80,7.539498e-80,6.456153e-80,2.729691e-80,5.053714e-81,1.248588e-82
3.125421e-80,3.210482e-80,2.729691e-80,1.296185e-80,2.665811e-81,6.765848e-83
5.574319e-81,5.874621e-81,5.053714e-81,2.665811e-81,6.947432e-82,1.801724e-83
1.239398e-82,1.377243e-82,1.248588e-82,6.765848e-83,1.801724e-83,1.657370e-84
