1.675673e-84,5.433047e-84,1.072155e-83,1.626326e-83,2.165305e-83,2.541655e-83,2.734735e-83,2.610169e-83,2.398625e-83,2.196165e-83,1.844079e-83,1.558919e-83,1.533539e-83,1.356289e-83
5.433047e-84,2.421058e-83,4.624617e-83,7.038158e-83,9.484018e-83,1.121720e-82,1.208599e-82,1.160253e-82,1.062640e-82,9.668006e-83,8.228531e-83,6.881610e-83,7.148240e-83,6.593577e-83
1.072155e-83,4.624617e-83,1.007396e-82,1.492112e-82,2.013945e-82,2.381873e-82,2.560382e-82,2.449344e-82,2.233481e-82,2.028197e-82,1.717304e-82,1.425495e-82,1.487257e-82,1.365511e-82
1.626326e-83,7.038158e-83,1.492112e-82,2.389543e-82,3.150890e-82,3.726487e-82,4.018989e-82,3.855965e-82,3.518774e-82,3.205233e-82,2.701075e-82,2.242939e-82,2.374809e-82,2.201028e-82
2.165305e-83,9.484018e-83,2.013945e-82,3.150890e-82,4.389153e-82,5.085612e-82,5.532844e-82,5.313457e-82,4.851706e-82,4.406757e-82,3.713610e-82,3.094559e-82,3.288954e-82,3.071947e-82
2.541655e-83,1.121720e-82,2.381873e-82,3.726487e-82,5.085612e-82,6.206572e-82,6.640349e-82,6.432034e-82,5.889163e-82,5.391629e-82,4.567249e-82,3.795432e-82,4.109526e-82,3.868368e-82
2.734735e-83,1.208599e-82,2.560382e-82,4.018989e-82,5.532844e-82,6.640349e-82,7.418180e-82,7.117961e-82,6.526548e-82,5.998695e-82,5.079066e-82,4.243610e-82,4.604674e-82,4.361961e-82
2.610169e-83,1.160253e-82,2.449344e-82,3.855965e-82,5.313457e-82,6.432034e-82,7.117961e-82,7.132388e-82,6.444610e-82,5.973801e-82,5.088458e-82,4.254669e-82,4.655926e-82,4.447714e-82
2.398625e-83,1.062640e-82,2.233481e-82,3.518774e-82,4.851706e-82,5.889163e-82,6.526548e-82,6.444610e-82,6.059768e-82,5.530464e-82,4.724240e-82,3.951908e-82,4.302640e-82,4.087577e-82
2.196165e-83,9.668006e-83,2.028197e-82,3.205233e-82,4.406757e-82,5.391629e-82,5.998695e-82,5.973801e-82,5.530464e-82,5.314504e-82,4.459424e-82,3.731033e-82,4.090408e-82,3.897227e-82
1.844079e-83,8.228531e-83,1.717304e-82,2.701075e-82,3.713610e-82,4.567249e-82,5.079066e-82,5.088458e-82,4.724240e-82,4.459424e-82,3.966970e-82,3.238246e-82,3.512596e-82,3.319011e-82
1.558919e-83,6.881610e-83,1.425495e-82,2.242939e-82,3.094559e-82,3.795432e-82,4.243610e-82,4.254669e-82,3.951908e-82,3.731033e-82,3.238246e-82,2.844520e-82,2.932410e-82,2.757483e-82
1.533539e-83,7.148240e-83,1.487257e-82,2.374809e-82,3.288954e-82,4.109526e-82,4.604674e-82,4.655926e-82,4.302640e-82,4.090408e-82,3.512596e-82,2.932410e-82,3.515486e-82,3.457960e-82
1.356289e-83,6.593577e-83,1.365511e-82,2.201028e-82,3.071947e-82,3.868368e-82,4.361961e-82,4.447714e-82,4.087577e-82,3.897227e-82,3.319011e-82,2.757483e-82,3.457960e-82,3.636343e-82
