7.152099e-80,9.729479e-80,7.449779e-80,4.832258e-80,3.539337e-80,3.608545e-80,3.066089e-80,1.635634e-80,2.109590e-81
9.729479e-80,2.337506e-79,1.673537e-79,1.161803e-79,8.057287e-80,8.286973e-80,6.679626e-80,3.362170e-80,4.240798e-81
7.449779e-80,1.673537e-79,2.007074e-79,1.237128e-79,8.302544e-80,8.504575e-80,6.917944e-80,3.068669e-80,3.782760e-81
4.832258e-80,1.161803e-79,1.237128e-79,1.259938e-79,6.412340e-80,6.810975e-80,5.594533e-80,2.167211e-80,2.743926e-81
3.539337e-80,8.057287e-80,8.302544e-80,6.412340e-80,7.472476e-80,5.127030e-80,4.595666e-80,2.066853e-80,2.217234e-81
3.608545e-80,8.286973e-80,8.504575e-80,6.810975e-80,5.127030e-80,8.987698e-80,5.585920e-80,2.483411e-80,2.073949e-81
3.066089e-80,6.679626e-80,6.917944e-80,5.594533e-80,4.595666e-80,5.585920e-80,7.876568e-80,2.798807e-80,2.055016e-81
1.635634e-80,3.362170e-80,3.068669e-80,2.167211e-80,2.066853e-80,2.483411e-80,2.798807e-80,2.175234e-80,1.006153e-81
2.109590e-81,4.240798e-81,3.782760e-81,2.743926e-81,2.217234e-81,2.073949e-81,2.055016e-81,1.006153e-81,1.029306e-81
