5.113813e-84,3.146431e-84,4.854164e-84,6.686155e-84,9.510917e-84,1.301018e-83,1.120443e-83,1.297603e-83,1.292352e-83,1.624999e-83,1.459837e-83,1.691846e-83,1.788014e-83,4.986239e-84
3.146431e-84,7.796634e-83,3.949672e-83,4.790780e-83,6.950536e-83,9.852546e-83,9.312668e-83,9.655421e-83,1.046159e-82,1.231200e-82,9.782205e-83,8.067349e-83,1.136898e-82,9.655081e-83
4.854164e-84,3.949672e-83,3.064362e-82,1.784473e-82,2.367084e-82,3.575825e-82,3.074875e-82,3.727500e-82,3.379267e-82,3.811282e-82,2.231390e-82,1.749389e-82,2.956752e-82,2.746253e-82
6.686155e-84,4.790780e-83,1.784473e-82,4.211253e-82,2.901551e-82,4.692286e-82,3.986357e-82,4.895577e-82,4.283027e-82,4.895423e-82,2.812573e-82,2.250584e-82,3.521081e-82,2.934825e-82
9.510917e-84,6.950536e-83,2.367084e-82,2.901551e-82,7.517508e-82,6.269662e-82,5.398601e-82,6.573625e-82,6.018817e-82,7.119133e-82,4.116684e-82,3.345014e-82,5.422347e-82,4.871606e-82
1.301018e-83,9.852546e-83,3.575825e-82,4.692286e-82,6.269662e-82,1.496630e-81,8.863350e-82,1.029616e-81,8.520065e-82,1.050627e-81,6.154509e-82,3.930049e-82,7.880131e-82,7.459209e-82
1.120443e-83,9.312668e-83,3.074875e-82,3.986357e-82,5.398601e-82,8.863350e-82,1.103907e-81,8.846126e-82,7.912674e-82,9.086749e-82,5.337869e-82,3.527712e-82,6.754697e-82,6.514985e-82
1.297603e-83,9.655421e-83,3.727500e-82,4.895577e-82,6.573625e-82,1.029616e-81,8.846126e-82,1.682109e-81,9.845910e-82,1.145843e-81,6.520307e-82,4.567805e-82,8.124159e-82,7.152999e-82
1.292352e-83,1.046159e-82,3.379267e-82,4.283027e-82,6.018817e-82,8.520065e-82,7.912674e-82,9.845910e-82,1.530607e-81,1.082354e-81,6.014486e-82,4.915002e-82,8.125938e-82,7.530058e-82
1.624999e-83,1.231200e-82,3.811282e-82,4.895423e-82,7.119133e-82,1.050627e-81,9.086749e-82,1.145843e-81,1.082354e-81,2.148007e-81,7.711776e-82,6.646774e-82,1.093354e-81,9.448090e-82
1.459837e-83,9.782205e-83,2.231390e-82,2.812573e-82,4.116684e-82,6.154509e-82,5.337869e-82,6.520307e-82,6.014486e-82,7.711776e-82,1.181805e-81,4.990018e-82,7.530474e-82,4.801636e-82
1.691846e-83,8.067349e-83,1.749389e-82,2.250584e-82,3.345014e-82,3.930049e-82,3.527712e-82,4.567805e-82,4.915002e-82,6.646774e-82,4.990018e-82,1.395612e-81,7.855422e-82,3.606673e-82
1.788014e-83,1.136898e-82,2.956752e-82,3.521081e-82,5.422347e-82,7.880131e-82,6.754697e-82,8.124159e-82,8.125938e-82,1.093354e-81,7.530474e-82,7.855422e-82,2.320787e-81,8.397106e-82
4.986239e-84,9.655081e-83,2.746253e-82,2.934825e-82,4.871606e-82,7.459209e-82,6.514985e-82,7.152999e-82,7.530058e-82,9.448090e-82,4.801636e-82,3.606673e-82,8.397106e-82,2.806421e-81
