5.053526e-83,2.365010e-83,1.089053e-83,5.403995e-84,2.517891e-84,1.397826e-84
2.365010e-83,1.295966e-83,6.246497e-84,3.151979e-84,1.447219e-84,8.038882e-85
1.089053e-83,6.246497e-84,3.202582e-84,1.650152e-84,7.725679e-85,4.290713e-85
5.403995e-84,3.151979e-84,1.650152e-84,9.009173e-85,4.273311e-85,2.420543e-85
2.517891e-84,1.447219e-84,7.725679e-85,4.273311e-85,2.204022e-85,1.253820e-85
1.397826e-84,8.038882e-85,4.290713e-85,2.420543e-85,1.253820e-85,8.016236e-86
