2.953937e-82,7.841070e-83,2.824309e-83,1.436457e-83,5.258961e-84,4.699616e-84
7.841070e-83,5.887117e-83,1.487415e-83,7.112014e-84,3.000559e-84,2.556559e-84
2.824309e-83,1.487415e-83,1.479692e-83,3.752031e-84,2.350195e-84,1.476189e-84
1.436457e-83,7.112014e-84,3.752031e-84,6.447382e-84,1.447776e-84,9.988827e-85
5.258961e-84,3.000559e-84,2.350195e-84,1.447776e-84,2.810141e-84,6.137045e-85
4.699616e-84,2.556559e-84,1.476189e-84,9.988827e-85,6.137045e-85,1.748255e-84
