3.877821e-83,2.205679e-83,3.470856e-83,7.121209e-83,8.387615e-83,7.116951e-83,8.370834e-83,8.125579e-83,6.771216e-83,4.323472e-83,4.282947e-83,3.613085e-83,7.175714e-83,1.216327e-83
2.205679e-83,2.529679e-82,1.360480e-82,2.976277e-82,3.611057e-82,2.968463e-82,3.591257e-82,3.409844e-82,2.956972e-82,1.802947e-82,1.670292e-82,9.865724e-83,3.029347e-82,1.127361e-82
3.470856e-83,1.360480e-82,8.849791e-82,5.111038e-82,6.306630e-82,5.824420e-82,6.232044e-82,6.042695e-82,5.429972e-82,3.334396e-82,3.109319e-82,1.842701e-82,5.457070e-82,1.279323e-82
7.121209e-83,2.976277e-82,5.111038e-82,2.021812e-81,1.304632e-81,1.091607e-81,1.321504e-81,1.218904e-81,1.088432e-81,6.229968e-82,6.349136e-82,3.199247e-82,1.052642e-81,3.852152e-82
8.387615e-83,3.611057e-82,6.306630e-82,1.304632e-81,2.789656e-81,1.391415e-81,1.633281e-81,1.502712e-81,1.299382e-81,8.024324e-82,7.805468e-82,4.210711e-82,1.296209e-81,5.119589e-82
7.116951e-83,2.968463e-82,5.824420e-82,1.091607e-81,1.391415e-81,2.358881e-81,1.496317e-81,1.345904e-81,1.190114e-81,7.875442e-82,7.418112e-82,4.061474e-82,1.194793e-81,4.713639e-82
8.370834e-83,3.591257e-82,6.232044e-82,1.321504e-81,1.633281e-81,1.496317e-81,2.997552e-81,1.731195e-81,1.460295e-81,9.401995e-82,8.582139e-82,5.199048e-82,1.491994e-81,6.622035e-82
8.125579e-83,3.409844e-82,6.042695e-82,1.218904e-81,1.502712e-81,1.345904e-81,1.731195e-81,3.407374e-81,1.551444e-81,8.437674e-82,7.552139e-82,4.840060e-82,1.540193e-81,6.948391e-82
6.771216e-83,2.956972e-82,5.429972e-82,1.088432e-81,1.299382e-81,1.190114e-81,1.460295e-81,1.551444e-81,3.014770e-81,8.201016e-82,6.828056e-82,3.938468e-82,1.359088e-81,5.995754e-82
4.323472e-83,1.802947e-82,3.334396e-82,6.229968e-82,8.024324e-82,7.875442e-82,9.401995e-82,8.437674e-82,8.201016e-82,2.169822e-81,5.504544e-82,4.170332e-82,9.277167e-82,3.745251e-82
4.282947e-83,1.670292e-82,3.109319e-82,6.349136e-82,7.805468e-82,7.418112e-82,8.582139e-82,7.552139e-82,6.828056e-82,5.504544e-82,2.668732e-81,5.438842e-82,7.529974e-82,2.662522e-82
3.613085e-83,9.865724e-83,1.842701e-82,3.199247e-82,4.210711e-82,4.061474e-82,5.199048e-82,4.840060e-82,3.938468e-82,4.170332e-82,5.438842e-82,2.358005e-81,5.594820e-82,5.586417e-83
7.175714e-83,3.029347e-82,5.457070e-82,1.052642e-81,1.296209e-81,1.194793e-81,1.491994e-81,1.540193e-81,1.359088e-81,9.277167e-82,7.529974e-82,5.594820e-82,4.176244e-81,6.267119e-82
1.216327e-83,1.127361e-82,1.279323e-82,3.852152e-82,5.119589e-82,4.713639e-82,6.622035e-82,6.948391e-82,5.995754e-82,3.745251e-82,2.662522e-82,5.586417e-83,6.267119e-82,1.949696e-81
