4.087746e-85,1.049143e-84,1.579913e-84,2.101160e-84,2.428463e-84,2.288750e-84,2.107072e-84,2.062256e-84,1.717462e-84,1.299434e-84
1.049143e-84,2.942156e-84,4.387117e-84,5.826150e-84,6.672871e-84,6.357051e-84,5.866820e-84,5.780655e-84,4.781001e-84,3.574939e-84
1.579913e-84,4.387117e-84,6.830597e-84,8.972530e-84,1.030677e-83,9.828812e-84,9.021223e-84,8.826631e-84,7.162778e-84,5.279161e-84
2.101160e-84,5.826150e-84,8.972530e-84,1.215054e-83,1.393662e-83,1.332207e-83,1.232657e-83,1.214405e-83,9.972355e-84,7.466147e-84
2.428463e-84,6.672871e-84,1.030677e-83,1.393662e-83,1.658905e-83,1.567628e-83,1.457948e-83,1.434377e-83,1.174205e-83,8.787655e-84
2.288750e-84,6.357051e-84,9.828812e-84,1.332207e-83,1.567628e-83,1.546647e-83,1.462121e-83,1.490083e-83,1.302857e-83,1.029198e-83
2.107072e-84,5.866820e-84,9.021223e-84,1.232657e-83,1.457948e-83,1.462121e-83,1.505260e-83,1.617653e-83,1.557858e-83,1.318635e-83
2.062256e-84,5.780655e-84,8.826631e-84,1.214405e-83,1.434377e-83,1.490083e-83,1.617653e-83,1.972734e-83,2.093705e-83,1.930638e-83
1.717462e-84,4.781001e-84,7.162778e-84,9.972355e-84,1.174205e-83,1.302857e-83,1.557858e-83,2.093705e-83,2.643623e-83,2.624945e-83
1.299434e-84,3.574939e-84,5.279161e-84,7.466147e-84,8.787655e-84,1.029198e-83,1.318635e-83,1.930638e-83,2.624945e-83,2.894250e-83
