1.049977e-81,4.546988e-82,8.128291e-82,1.508195e-81,2.391790e-81,3.122182e-81,3.059344e-81,2.152438e-81,1.928720e-82,0.000000e+00
4.546988e-82,5.628896e-81,1.508911e-81,4.592918e-81,5.957707e-81,7.183504e-81,7.412801e-81,4.170675e-81,3.118949e-82,0.000000e+00
8.128291e-82,1.508911e-81,2.544045e-80,1.264510e-80,3.269737e-80,4.056894e-80,2.727547e-80,1.569566e-80,1.236979e-81,0.000000e+00
1.508195e-81,4.592918e-81,1.264510e-80,6.798043e-80,6.367898e-80,7.619636e-80,8.077443e-80,4.351532e-80,3.034998e-81,0.000000e+00
2.391790e-81,5.957707e-81,3.269737e-80,6.367898e-80,2.090242e-79,1.811056e-79,1.543109e-79,7.919602e-80,5.149360e-81,0.000000e+00
3.122182e-81,7.183504e-81,4.056894e-80,7.619636e-80,1.811056e-79,3.041151e-79,1.871772e-79,1.041244e-79,7.251549e-81,0.000000e+00
3.059344e-81,7.412801e-81,2.727547e-80,8.077443e-80,1.543109e-79,1.871772e-79,2.942482e-79,1.102079e-79,8.029456e-81,0.000000e+00
2.152438e-81,4.170675e-81,1.569566e-80,4.351532e-80,7.919602e-80,1.041244e-79,1.102079e-79,9.171330e-80,5.291884e-81,0.000000e+00
1.928720e-82,3.118949e-82,1.236979e-81,3.034998e-81,5.149360e-81,7.251549e-81,8.029456e-81,5.291884e-81,1.455547e-81,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
