5.229712e-80,5.766875e-80,5.309834e-80,3.265047e-80,3.115749e-80,2.855729e-80,2.669114e-80,2.163168e-80,4.393934e-81,-3.430840e-84
5.766875e-80,3.441724e-79,2.404150e-79,1.277584e-79,1.135174e-79,9.558541e-80,9.832167e-80,7.895992e-80,1.607741e-80,2.535886e-83
5.309834e-80,2.404150e-79,3.351323e-79,1.553993e-79,1.374076e-79,1.325380e-79,1.473134e-79,1.210857e-79,2.604296e-80,7.304631e-83
3.265047e-80,1.277584e-79,1.553993e-79,1.714379e-79,1.030157e-79,1.059792e-79,1.201094e-79,9.148051e-80,1.791794e-80,5.994514e-83
3.115749e-80,1.135174e-79,1.374076e-79,1.030157e-79,1.847571e-79,1.276334e-79,1.175291e-79,7.868932e-80,1.301004e-80,2.379228e-83
2.855729e-80,9.558541e-80,1.325380e-79,1.059792e-79,1.276334e-79,1.957154e-79,1.596936e-79,1.001863e-79,1.754067e-80,5.339118e-83
2.669114e-80,9.832167e-80,1.473134e-79,1.201094e-79,1.175291e-79,1.596936e-79,2.301860e-79,1.411706e-79,2.756825e-80,9.959280e-83
2.163168e-80,7.895992e-80,1.210857e-79,9.148051e-80,7.868932e-80,1.001863e-79,1.411706e-79,1.485449e-79,2.880332e-80,1.013044e-82
4.393934e-81,1.607741e-80,2.604296e-80,1.791794e-80,1.301004e-80,1.754067e-80,2.756825e-80,2.880332e-80,1.017077e-80,2.777730e-83
-3.430840e-84,2.535886e-83,7.304631e-83,5.994514e-83,2.379228e-83,5.339118e-83,9.959280e-83,1.013044e-82,2.777730e-83,3.920953e-84
