1.511531e-79,1.364637e-79,1.345776e-79,1.171162e-79,1.093326e-79
1.364637e-79,1.410833e-79,1.522375e-79,1.359441e-79,1.310863e-79
1.345776e-79,1.522375e-79,2.032093e-79,1.918262e-79,1.908707e-79
1.171162e-79,1.359441e-79,1.918262e-79,2.001868e-79,1.994081e-79
1.093326e-79,1.310863e-79,1.908707e-79,1.994081e-79,2.181446e-79
