1.651260e-84,9.527501e-85,1.692450e-84,2.589587e-84,3.069655e-84
9.527501e-85,2.307496e-84,2.015189e-84,2.826625e-84,3.109152e-84
1.692450e-84,2.015189e-84,5.722605e-84,5.178702e-84,6.645311e-84
2.589587e-84,2.826625e-84,5.178702e-84,1.451682e-83,1.199462e-83
3.069655e-84,3.109152e-84,6.645311e-84,1.199462e-83,3.085241e-83
