8.680521e-81,3.435018e-81,5.958458e-81,1.066882e-80,1.657055e-80,1.708505e-80,1.468880e-80,1.096541e-80,2.011523e-82,0.000000e+00
3.435018e-81,2.530214e-80,1.103512e-80,2.073157e-80,3.435039e-80,3.547663e-80,2.262681e-80,1.517469e-80,1.941811e-82,0.000000e+00
5.958458e-81,1.103512e-80,1.163484e-79,5.564780e-80,8.568931e-80,1.042217e-79,5.509365e-80,2.258284e-80,1.454789e-82,0.000000e+00
1.066882e-80,2.073157e-80,5.564780e-80,2.039371e-79,1.563533e-79,1.749913e-79,1.088718e-79,5.947294e-80,5.553647e-82,0.000000e+00
1.657055e-80,3.435039e-80,8.568931e-80,1.563533e-79,4.798930e-79,3.144904e-79,1.857718e-79,1.104471e-79,1.232143e-81,0.000000e+00
1.708505e-80,3.547663e-80,1.042217e-79,1.749913e-79,3.144904e-79,6.318275e-79,2.151284e-79,1.158547e-79,1.074996e-81,0.000000e+00
1.468880e-80,2.262681e-80,5.509365e-80,1.088718e-79,1.857718e-79,2.151284e-79,4.507139e-79,1.252810e-79,1.250577e-81,0.000000e+00
1.096541e-80,1.517469e-80,2.258284e-80,5.947294e-80,1.104471e-79,1.158547e-79,1.252810e-79,1.653428e-79,1.631560e-81,0.000000e+00
2.011523e-82,1.941811e-82,1.454789e-82,5.553647e-82,1.232143e-81,1.074996e-81,1.250577e-81,1.631560e-81,1.657101e-81,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
