lo,hi,val,err
0.0,10.0,0.09,0.045
10.0,20.0,0.25,0.0525
20.0,30.0,0.26,0.0442
30.0,40.0,0.26,0.0442
40.0,50.0,0.23,0.0391
50.0,60.0,0.17,0.034
60.0,70.0,0.17,0.0493
70.0,90.0,0.09,0.0504
90.0,110.0,0.09,0.0216
110.0,140.0,0.05,0.0145
140.0,180.0,0.01,0.0053
