0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71925e-05,8.449875e-05,0.000134589,0.000147407,0.00012756375,0.000118813,0.0001072275,0.0001198512,0.0002245644,0.00021025,1.19886e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.724e-06,7.2345e-06,1.124448e-05,2.45973e-05,3.377849e-05,2.21646e-05,2.743545e-05,-5.3424e-07,4.201416e-05,1.19886e-05,2.809e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.455823,2.6508981,5.6287821,5.3212507,2.4723941,4.2380762,2.4371892,2.6144828,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6508981,1.9055042,3.5083694,2.894198,1.6255875,2.3729498,1.2306619,1.6247273,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6287821,3.5083694,12.289231,10.325565,5.1396092,6.5315007,3.2812444,3.9254219,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3212507,2.894198,10.325565,13.158031,6.9565251,7.5617948,3.2485863,3.5557044,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4723941,1.6255875,5.1396092,6.9565251,5.5918061,6.1099568,1.8930691,2.0218717,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2380762,2.3729498,6.5315007,7.5617948,6.1099568,12.358037,4.0081972,3.5716816,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4371892,1.2306619,3.2812444,3.2485863,1.8930691,4.0081972,4.0868666,3.7463179,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6144828,1.6247273,3.9254219,3.5557044,2.0218717,3.5716816,3.7463179,12.798506,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.138312,19.021252,15.087699,8.3962812,4.1031881,2.5196339,1.124361,0.39520115
