lo,hi,val,err
0.0,2.0,0.38,0.0722
2.0,4.0,1.16,0.1624
4.0,6.0,1.53,0.2142
6.0,8.0,1.34,0.2144
8.0,10.0,1.35,0.216
10.0,12.0,1.3,0.234
12.0,15.0,1.2,0.216
15.0,19.0,0.92,0.1932
19.0,25.0,0.81,0.2592
