lo,hi,val,err
0.0,0.3,2.89,1.3
0.3,0.47,5.38,1.82
0.47,0.7,4.0,1.05
0.7,0.99,2.67,0.66
0.99,1.43,1.36,0.4
1.43,3.0,0.29,0.09
3.0,6.0,0.06,0.04
