lo,hi,val,err
3,6,1.057,0.1568
6,9,1.001,0.1132
9,12,1.077,0.1031
12,15,0.913,0.0960
15,21,0.896,0.0830
21,27,1.053,0.0930
27,33,0.943,0.1027
33,39,1.030,0.1232
39,54,0.951,0.1075
54,100,0.967,0.1132
