lo,hi,val,err
40.0,40.0,0.8389,0.0636
52.0,52.0,0.7752,0.0476
59.0,59.0,0.8675,0.0468
67.0,67.0,0.7235,0.0437
77.0,77.0,0.8032,0.0428
98.0,98.0,0.7049,0.1422
130.0,130.0,0.6468,0.051
150.0,150.0,0.8046,0.0494
176.0,176.0,0.729,0.0452
206.0,206.0,0.7706,0.0375
