lo,hi,val,err
40.0,40.0,0.635,0.03956
51.0,51.0,0.665,0.07355
57.0,57.0,0.688,0.03905
65.0,65.0,0.641,0.06265
78.0,78.0,0.65,0.041
96.0,96.0,0.546,0.07245
130.0,130.0,0.522,0.04016
150.0,150.0,0.604,0.05045
176.0,176.0,0.596,0.0473
205.0,205.0,0.607,0.04472
