lo,hi,val,err
0,18,0.06,0.052
18,36,0.18,0.054
36,54,0.17,0.050
54,72,0.22,0.056
72,90,0.17,0.056
90,108,0.12,0.043
108,126,0.09,0.041
126,144,0.10,0.043
144,180,0.02,0.025
