lo,hi,val,err
0,0.1,14.9,2.01
0.1,0.2,14.5,1.7
0.2,0.35,13.8,1.61
0.35,0.5,10.5,1.29
0.5,0.7,6.72,0.81
0.7,0.95,4.04,0.52
0.95,1.2,2.21,0.33
1.2,1.5,0.97,0.16
1.5,2,0.14,0.03
