lo,hi,val,err
6.65,9.76,0.3743,0.0629
10.00,14.68,0.4281,0.0644
15.40,20.54,0.4611,0.0704
20.54,26.74,0.3832,0.0614
31.62,42.17,0.3922,0.0704
52.33,200.49,0.5299,0.1228
