lo,hi,val,err
0.0,0.08,3.75,1.9875
0.08,0.14,22.6,5.65
0.14,0.2,27.75,5.8275
0.2,0.28,17.92,4.3008
0.28,0.36,14.26,3.2798
0.36,0.45,12.77,2.8094
0.45,0.55,8.65,1.9895
0.55,0.65,5.86,1.5236
0.65,0.75,4.67,1.1208
0.75,1.0,2.25,0.4725
1.0,1.5,1.27,0.3302
