lo,hi,val,err
0,10,3.97,1.588
10,20,14.25,3.135
20,30,12.88,2.7048
30,40,14.06,2.6714
40,50,12.7,2.413
50,60,10.32,2.1672
60,70,8.14,1.8722
70,80,8.95,2.0585
80,90,5.11,1.4308
90,120,4.73,1.1352
120,180,1.75,0.49
