lo,hi,val,err
3.0,3.0,1.05,0.18
4.3,4.3,0.9,0.16
6.0,6.0,0.95,0.2
7.0,7.0,1.2,0.22
7.8,7.8,1.19,0.25
9.0,9.0,0.98,0.19
12.0,12.0,1.13,0.18
20.5,20.5,1.05,0.3
