lo,hi,val,err
1.020,1.484,0.911,0.345
1.501,1.991,1.507,0.479
2.017,2.480,1.613,0.453
2.498,2.979,2.116,0.427
2.987,4.009,2.614,0.703
4.018,7.428,3.104,1.009
