lo,hi,val,err
0.0,1.0,7.61,7.8383
1.0,2.0,18.0,3.42
2.0,2.5,21.3,2.9819999999999998
2.5,3.0,19.48,2.5324
3.0,3.5,12.01,1.5613
3.5,4.0,6.7,1.005
4.0,5.0,3.22,0.41859999999999997
5.0,7.0,1.91,0.2483
7.0,10.0,0.73,0.1387
