lo,hi,val,err
0.0,1.0,0.31,0.3317
1.0,2.0,2.56,0.7168000000000001
2.0,2.6,4.41,0.7938
2.6,3.3,2.7,0.486
3.3,4.0,1.59,0.30210000000000004
4.0,5.0,0.9,0.18
5.0,6.0,0.42,0.1092
6.0,8.0,0.25,0.065
8.0,10.0,0.14,0.051800000000000006
