lo,hi,val,err
0.0,15.0,0.5,0.085
15.0,22.0,0.96,0.1536
22.0,29.0,0.99,0.1485
29.0,36.0,1.11,0.1665
36.0,43.0,0.97,0.1358
43.0,50.0,0.76,0.114
50.0,57.0,0.67,0.1005
57.0,72.0,0.55,0.0825
72.0,108.0,0.34,0.044199999999999996
108.0,130.0,0.18,0.0252
130.0,140.0,0.14,0.019600000000000003
140.0,150.0,0.12,0.0168
150.0,165.0,0.07,0.0105
165.0,180.0,0.03,0.006
