lo,hi,val,err
0.0,0.1,11.38,2.2760000000000002
0.1,0.25,15.79,2.5263999999999998
0.25,0.4,13.06,2.2202
0.4,0.6,9.0,1.62
0.6,0.85,5.2,1.1960000000000002
0.85,1.15,3.23,0.8398
1.15,1.55,2.52,0.7812
1.55,2.0,1.55,0.6355000000000001
