lo,hi,val,err
7.5,7.5,0.73,0.16191
12.5,12.5,0.79,0.16901
17.5,17.5,0.75,0.16155
25.0,25.0,0.84,0.17839
40.0,40.0,0.83,0.18016
100.0,100.0,0.79,0.18699
