lo,hi,val,err
0,0.1,1.106645,0.1735195
0.1,0.2,1.034601,0.1028805
0.2,0.3,1.086484,0.1024178
0.3,0.4,1.200613,0.1101671
0.4,0.75,1.351784,0.1593531
