lo,hi,val,err
5,10,1.211728,0.1264717
10,15,1.220158,0.07736989
15,20,1.112797,0.07064418
20,25,1.096361,0.07467262
25,30,1.073376,0.08127361
30,40,1.006953,0.08083131
40,50,0.9742071,0.09203423
