0.0863353,0.0119814,0.0041725,0.0021658,0.0018624,0.0034395,0.000773
0.0119814,0.0196217,0.0051518,0.0025078,0.0016886,0.0007217,0.0010092
0.0041725,0.0051518,0.0157582,0.0065527,0.0024013,0.0018436,0.0011392
0.0021658,0.0025078,0.0065527,0.0203418,0.0078801,0.002351,0.0011898
0.0018624,0.0016886,0.0024013,0.0078801,0.0217162,0.0072575,0.0023616
0.0034395,0.0007217,0.0018436,0.002351,0.0072575,0.0199601,0.0076884
0.000773,0.0010092,0.0011392,0.0011898,0.0023616,0.0076884,0.0219463
