0.0099307,0.0034859,0.0016848,0.0014114,0.0021595
0.0034859,0.0033386,0.0020367,0.0017181,0.001766
0.0016848,0.0020367,0.0028721,0.0021988,0.0018229
0.0014114,0.0017181,0.0021988,0.0036371,0.0030136
0.0021595,0.001766,0.0018229,0.0030136,0.0058531
