lo,hi,val,err
0,0.1,0.9768716,0.0996529
0.1,0.2,1.098585,0.05778062
0.2,0.3,1.13782,0.05359198
0.3,0.4,1.111627,0.06030837
0.4,0.75,1.160583,0.07650556
