0.0159951,0.0044849,0.0019763,0.0020543,0.0021178,0.0024715,0.0026432
0.0044849,0.0059861,0.0022634,0.0016138,0.001394,0.0016457,0.001738
0.0019763,0.0022634,0.0049906,0.0027344,0.0018365,0.0014513,0.0015073
0.0020543,0.0016138,0.0027344,0.005576,0.0034994,0.0020227,0.0018936
0.0021178,0.001394,0.0018365,0.0034994,0.0066054,0.0034164,0.0023896
0.0024715,0.0016457,0.0014513,0.0020227,0.0034164,0.0065337,0.0039968
0.0026432,0.001738,0.0015073,0.0018936,0.0023896,0.0039968,0.0084703
