lo,hi,val,err
0.0,0.25,0.242,0.1392156600386609
0.25,0.5,2.186,0.5010129738839105
0.5,0.75,1.783,0.25246980017419907
0.75,1.0,1.802,0.1974892402132329
1.0,1.5,1.347,0.14353396810511443
1.5,2.0,0.773,0.09895453501482386
2.0,2.5,0.427,0.06697014260101287
2.5,3.5,0.214,0.04143669871020132
3.5,4.5,0.131,0.02782085548648711
