1.285100e-78,3.238440e-79,1.134820e-79,2.922940e-80,3.389040e-78,2.720270e-78,1.473070e-78,6.121850e-79,1.403860e-79,2.718810e-78,3.743280e-78,4.359230e-78,3.043430e-78,1.362720e-78,3.514390e-79,8.083930e-80,9.324970e-79,2.340100e-78,3.937360e-78,4.355450e-78,3.733890e-78,1.819820e-78,9.188390e-79,1.782690e-79,1.071360e-79,1.731790e-79,7.237240e-79,1.421580e-78,2.254820e-78,2.535420e-78,1.725160e-78,8.970850e-79,1.410260e-79,1.178670e-79,6.667540e-80,9.172630e-80,1.207500e-79,1.735020e-79,3.899500e-79,5.147970e-79,2.622720e-79,-1.158310e-79,-4.381700e-80,5.073720e-81
1.071930e-78,2.794240e-79,6.357760e-80,5.069130e-81,2.814600e-78,1.989280e-78,1.053470e-78,4.711670e-80,-3.990510e-79,2.267610e-78,2.594630e-78,3.043430e-78,2.386470e-78,7.267880e-79,-3.077680e-79,1.139910e-79,1.002260e-78,2.007850e-78,2.640170e-78,3.240890e-78,3.395390e-78,1.022980e-78,4.548780e-79,2.150020e-79,1.158060e-79,4.260430e-81,3.523360e-79,9.054980e-79,1.641770e-78,1.774270e-78,4.716690e-79,5.387200e-79,1.405640e-79,1.188810e-79,7.585870e-80,9.904510e-80,1.196310e-79,1.078190e-79,2.845790e-79,2.780260e-79,-1.587350e-79,-1.967500e-79,-6.741100e-80,1.253230e-80
2.380640e-79,4.059090e-80,8.470260e-80,4.507560e-80,6.889590e-79,8.245490e-79,6.510680e-79,1.151650e-78,1.118150e-78,6.204640e-79,1.246230e-78,1.362720e-78,7.267880e-79,1.330330e-78,1.360540e-78,-7.790140e-80,-1.116680e-79,-2.028190e-79,9.276670e-79,8.129470e-79,-3.524220e-79,1.387630e-78,9.177760e-79,-8.051530e-80,8.146720e-80,1.866660e-79,2.713300e-79,3.337730e-79,3.229470e-79,7.214880e-79,2.108750e-78,5.941510e-79,1.331650e-80,4.217880e-80,-9.366760e-80,-1.266600e-79,-1.133170e-79,2.186520e-80,3.368670e-80,2.934610e-79,7.023530e-79,1.668350e-79,1.077400e-79,-6.018480e-81
-2.486370e-79,-1.086040e-79,9.052650e-80,6.570920e-80,-6.356560e-79,1.568230e-79,2.753740e-79,1.659770e-78,1.955510e-78,-5.068790e-79,4.867020e-79,3.514390e-79,-3.077680e-79,1.360540e-78,2.251430e-78,-1.987610e-79,-1.031280e-78,-1.513690e-78,-7.317710e-80,-6.302450e-79,-2.513620e-78,1.397430e-78,1.045060e-78,-2.809220e-79,-1.274340e-79,2.151830e-79,1.560850e-79,-1.073430e-79,-4.985750e-79,6.992310e-80,3.005160e-78,5.440480e-79,-9.584620e-80,-1.116550e-79,-2.175890e-79,-2.755320e-79,-2.763750e-79,-8.423190e-80,-1.878790e-79,2.239890e-79,1.188490e-78,3.949910e-79,1.857230e-79,-2.279590e-80
6.788580e-80,2.151550e-80,-4.024770e-81,-5.110960e-81,1.676790e-79,8.107840e-80,2.356090e-80,-1.393990e-79,-1.881800e-79,1.108870e-79,6.059980e-80,8.083930e-80,1.139910e-79,-7.790140e-80,-1.987610e-79,2.748230e-80,1.002040e-79,2.123290e-79,7.748780e-80,1.645870e-79,3.497010e-79,-7.039090e-80,-4.778410e-80,4.298780e-80,-5.010690e-81,-4.674180e-80,-4.071320e-80,3.931660e-81,7.780580e-80,4.307700e-80,-2.623080e-79,-7.255290e-81,2.442850e-80,8.398360e-81,1.318340e-80,1.459740e-80,1.160980e-80,-1.247460e-80,5.816750e-81,-2.124510e-80,-1.036000e-79,-2.176960e-80,-5.632770e-81,5.594810e-81
7.946630e-79,1.305750e-79,-2.496230e-80,-2.858930e-80,2.760360e-78,6.225760e-79,1.853750e-79,-6.272240e-79,-9.390370e-79,3.522830e-78,1.418310e-78,9.324970e-79,1.002260e-78,-1.116680e-79,-1.031280e-78,1.002040e-79,3.753550e-78,2.706210e-78,1.862320e-78,1.823490e-78,2.536610e-78,1.388110e-79,-1.939110e-79,1.713270e-79,1.474890e-78,1.006970e-78,1.225200e-78,1.535680e-78,1.790870e-78,1.332820e-78,-5.469150e-79,1.401200e-79,8.247690e-80,5.558270e-79,4.792490e-79,5.457060e-79,5.940750e-79,6.343600e-79,8.290840e-79,6.340810e-79,-3.431190e-80,4.547250e-80,-5.151530e-80,5.429230e-81
1.173160e-78,3.345800e-79,6.842450e-81,-3.114890e-80,3.449140e-78,2.030970e-78,6.345830e-79,-9.140700e-79,-1.420620e-78,3.498260e-78,3.281550e-78,2.340100e-78,2.007850e-78,-2.028190e-79,-1.513690e-78,2.123290e-79,2.706210e-78,4.561570e-78,3.403730e-78,3.610670e-78,4.591690e-78,2.008200e-79,-1.945170e-79,3.378120e-79,6.528990e-79,5.765640e-79,1.110950e-78,1.852520e-78,2.684970e-78,2.176930e-78,-8.718270e-79,3.107760e-79,1.837300e-79,3.298810e-79,4.161800e-79,4.875380e-79,5.250500e-79,4.752740e-79,8.298100e-79,6.736520e-79,-1.252730e-79,-2.135160e-80,-8.889330e-80,2.654800e-80
1.068900e-78,2.644910e-79,7.571140e-80,1.518160e-80,3.188280e-78,2.116110e-78,1.168130e-78,2.738390e-79,-1.515390e-79,3.152140e-78,3.576660e-78,3.937360e-78,2.640170e-78,9.276670e-79,-7.317710e-80,7.748780e-80,1.862320e-78,3.403730e-78,5.007320e-78,4.749640e-78,3.954990e-78,1.431530e-78,5.110320e-79,1.487620e-79,6.296230e-79,8.056150e-79,1.693100e-78,2.537010e-78,3.221880e-78,3.007530e-78,1.482490e-78,7.039420e-79,8.270770e-80,3.231160e-79,3.472580e-79,4.322620e-79,4.878810e-79,5.959120e-79,9.394840e-79,1.024260e-78,4.713900e-79,-1.656140e-79,-1.678510e-79,-1.498310e-80
1.347340e-78,3.608000e-79,7.038010e-80,4.344630e-82,3.805020e-78,2.608640e-78,1.350190e-78,-1.058060e-79,-7.070920e-79,3.372990e-78,3.833590e-78,4.355450e-78,3.240890e-78,8.129470e-79,-6.302450e-79,1.645870e-79,1.823490e-78,3.610670e-78,4.749640e-78,5.283460e-78,5.213290e-78,1.357440e-78,4.822960e-79,2.986450e-79,3.953060e-79,3.517080e-79,1.096710e-78,2.059730e-78,3.184250e-78,3.173960e-78,8.421310e-79,7.912560e-79,2.044460e-79,2.632500e-79,2.687070e-79,3.338830e-79,3.728650e-79,3.946730e-79,8.060740e-79,9.161420e-79,2.083180e-79,-1.272060e-79,-7.367860e-80,1.956730e-80
1.667230e-78,4.746900e-79,-5.697430e-81,-5.661950e-80,4.549380e-78,2.609000e-78,1.075690e-78,-1.553520e-78,-2.390140e-78,3.820640e-78,3.382740e-78,3.733890e-78,3.395390e-78,-3.524220e-79,-2.513620e-78,3.497010e-79,2.536610e-78,4.591690e-78,3.954990e-78,5.213290e-78,7.163760e-78,2.020830e-79,-2.879980e-79,5.729450e-79,3.379170e-79,-8.322520e-80,4.735110e-79,1.522860e-78,2.995140e-78,2.706870e-78,-1.860320e-78,4.076740e-79,3.334850e-79,2.686650e-79,3.465410e-79,4.352240e-79,4.601260e-79,2.777280e-79,7.054090e-79,4.554790e-79,-8.914540e-79,-2.993180e-79,-1.277250e-79,5.656130e-80
